2025-11-03 19:24:53 | INFO     | Backtest.engine.runner | Running backtest longshort_2H_40_08381dee4f -> output C:\Users\User\Desktop\1. Factor Automation V6.0\Backtest\results\longshort\longshort_2H_40_08381dee4f
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | Starting LongShortStrategy | rebalance=5 | max_positions=30 | cash_buffer=0.20
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BTC:0.027, ETH:0.027, BCH:0.027, XRP:0.027, LTC:0.027, TRX:0.027, ETC:0.027, LINK:0.027, XLM:0.027, ADA:0.027, XTZ:0.027, ATOM:0.027, BNB:0.027, IOTA:0.027, VET:0.027, NEO:0.027, QTUM:0.027, THETA:0.027, DOT:-0.027, CRV:-0.027, TRB:-0.027, SUSHI:-0.027, RUNE:-0.027, SOL:-0.027, UNI:-0.027, AVAX:-0.027, NEAR:-0.027, FIL:-0.027, AAVE:-0.027, RSR:-0.027
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BTC:0.027, ETH:0.027, BCH:0.027, XRP:0.027, LTC:0.027, TRX:0.027, ETC:0.027, LINK:0.027, XLM:0.027, ADA:0.027, XTZ:0.027, ATOM:0.027, BNB:0.027, IOTA:0.027, VET:0.027, NEO:0.027, QTUM:0.027, THETA:0.027, DOT:-0.027, CRV:-0.027, TRB:-0.027, SUSHI:-0.027, RUNE:-0.027, SOL:-0.027, UNI:-0.027, AVAX:-0.027, NEAR:-0.027, FIL:-0.027, AAVE:-0.027, RSR:-0.027
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BTC:0.027, ETH:0.027, BCH:0.027, XRP:0.027, LTC:0.027, TRX:0.027, ETC:0.027, LINK:0.027, XLM:0.027, ADA:0.027, XTZ:0.027, ATOM:0.027, BNB:0.027, IOTA:0.027, VET:0.027, NEO:0.027, QTUM:0.027, THETA:0.027, DOT:-0.027, CRV:-0.027, TRB:-0.027, SUSHI:-0.027, RUNE:-0.027, SOL:-0.027, UNI:-0.027, AVAX:-0.027, NEAR:-0.027, FIL:-0.027, AAVE:-0.027, RSR:-0.027
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BTC:0.027, ETH:0.027, BCH:0.027, XRP:0.027, LTC:0.027, TRX:0.027, ETC:0.027, LINK:0.027, XLM:0.027, ADA:0.027, XTZ:0.027, ATOM:0.027, BNB:0.027, IOTA:0.027, VET:0.027, NEO:0.027, QTUM:0.027, THETA:0.027, DOT:-0.027, CRV:-0.027, TRB:-0.027, SUSHI:-0.027, RUNE:-0.027, SOL:-0.027, UNI:-0.027, AVAX:-0.027, NEAR:-0.027, FIL:-0.027, AAVE:-0.027, RSR:-0.027
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BTC:0.027, ETH:0.027, BCH:0.027, XRP:0.027, LTC:0.027, TRX:0.027, ETC:0.027, LINK:0.027, XLM:0.027, ADA:0.027, XTZ:0.027, ATOM:0.027, BNB:0.027, IOTA:0.027, VET:0.027, NEO:0.027, QTUM:0.027, THETA:0.027, DOT:-0.027, CRV:-0.027, TRB:-0.027, SUSHI:-0.027, RUNE:-0.027, SOL:-0.027, UNI:-0.027, AVAX:-0.027, NEAR:-0.027, FIL:-0.027, AAVE:-0.027, RSR:-0.027
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BTC:0.027, ETH:0.027, BCH:0.027, XRP:0.027, LTC:0.027, TRX:0.027, ETC:0.027, LINK:0.027, XLM:0.027, ADA:0.027, XTZ:0.027, ATOM:0.027, BNB:0.027, IOTA:0.027, VET:0.027, NEO:0.027, QTUM:0.027, THETA:0.027, DOT:-0.027, CRV:-0.027, TRB:-0.027, SUSHI:-0.027, RUNE:-0.027, SOL:-0.027, UNI:-0.027, AVAX:-0.027, NEAR:-0.027, FIL:-0.027, AAVE:-0.027, RSR:-0.027
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> XRP:0.226, SUSHI:0.024, GRT:0.020, RUNE:0.015, AVAX:0.015, COMP:0.015, BNB:0.013, CRV:0.012, XLM:0.011, CHZ:0.009, ALGO:0.008, SOL:0.007, UNI:0.005, SXP:0.005, FIL:0.004, DOGE:0.004, ATOM:0.003, ZEN:0.003, BTC:-0.000, NEO:-0.000, NEAR:-0.000, RSR:-0.000, SKL:-0.004, LTC:-0.006, DOT:-0.007, XTZ:-0.008, SAND:-0.014, THETA:-0.034, VET:-0.117, AXS:-0.209
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> XRP:0.206, SUSHI:0.030, BNB:0.025, GRT:0.021, COMP:0.020, RUNE:0.018, SOL:0.010, XLM:0.010, UNI:0.009, CHZ:0.008, CRV:0.008, AVAX:0.006, ADA:0.006, ATOM:0.006, FIL:0.006, ALGO:0.005, DOGE:0.005, SXP:0.002, BTC:-0.000, BCH:-0.000, TRB:-0.001, DOT:-0.003, LINK:-0.003, SKL:-0.003, XTZ:-0.005, SAND:-0.011, LTC:-0.011, AXS:-0.016, THETA:-0.103, VET:-0.242
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> XRP:0.184, BNB:0.045, SUSHI:0.039, ADA:0.023, SOL:0.017, RUNE:0.013, COMP:0.012, XLM:0.011, GRT:0.010, CHZ:0.010, UNI:0.009, FIL:0.006, CRV:0.005, ATOM:0.004, ALGO:0.003, AXS:0.003, AVAX:0.002, SXP:0.002, QTUM:-0.000, DOGE:-0.000, TRX:-0.000, BTC:-0.000, NEO:-0.000, LINK:-0.003, XTZ:-0.007, DOT:-0.021, SKL:-0.025, THETA:-0.095, SAND:-0.098, VET:-0.152
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> XRP:0.113, ADA:0.063, BNB:0.050, SUSHI:0.041, SOL:0.033, RUNE:0.017, UNI:0.014, GRT:0.009, ATOM:0.008, CRV:0.008, COMP:0.008, CHZ:0.008, RSR:0.007, NEAR:0.005, LTC:0.005, XLM:0.004, ETH:0.004, AXS:0.004, AVAX:-0.000, BTC:-0.000, AAVE:-0.000, QTUM:-0.000, TRB:-0.000, NEO:-0.000, ZEN:-0.000, XTZ:-0.008, DOT:-0.051, VET:-0.052, THETA:-0.105, SAND:-0.184
2025-11-03 19:28:20 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> ADA:0.113, SUSHI:0.062, SOL:0.056, BNB:0.036, LTC:0.022, RSR:0.022, NEAR:0.017, ETH:0.011, GRT:0.010, COMP:0.010, XRP:0.009, CRV:0.009, XLM:-0.024, ALGO:-0.024, NEO:-0.024, SXP:-0.024, BCH:-0.024, SKL:-0.024, BTC:-0.024, QTUM:-0.024, DOT:-0.024, AAVE:-0.024, IOTA:-0.024, LINK:-0.024, ZEN:-0.024, XTZ:-0.024, FIL:-0.024, TRX:-0.024, DOGE:-0.024, ETC:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> ADA:0.064, SOL:0.059, LTC:0.044, SUSHI:0.032, SAND:0.027, ETH:0.027, BNB:0.026, RSR:0.025, DOT:0.025, NEAR:0.020, TRB:0.012, CHZ:0.011, NEO:-0.024, BCH:-0.024, QTUM:-0.024, RUNE:-0.024, VET:-0.024, XLM:-0.024, IOTA:-0.024, LINK:-0.024, BTC:-0.024, THETA:-0.024, ATOM:-0.024, XTZ:-0.024, XRP:-0.024, ETC:-0.024, FIL:-0.024, ZEN:-0.024, TRX:-0.024, DOGE:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> AAVE:0.072, DOT:0.059, SOL:0.042, LTC:0.033, SUSHI:0.029, ETH:0.028, SAND:0.024, ADA:0.019, RSR:0.018, COMP:0.015, NEAR:0.015, AVAX:0.015, QTUM:-0.024, IOTA:-0.024, GRT:-0.024, SXP:-0.024, THETA:-0.024, VET:-0.024, ATOM:-0.024, XTZ:-0.024, BTC:-0.024, AXS:-0.024, XLM:-0.024, RUNE:-0.024, ETC:-0.024, ZEN:-0.024, FIL:-0.024, TRX:-0.024, XRP:-0.024, DOGE:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> AAVE:0.088, SAND:0.060, DOT:0.046, SUSHI:0.029, SOL:0.028, SXP:0.022, SKL:0.022, ETH:0.021, AVAX:0.014, COMP:0.013, LTC:0.013, CHZ:0.013, ADA:-0.024, GRT:-0.024, BCH:-0.024, IOTA:-0.024, AXS:-0.024, ATOM:-0.024, THETA:-0.024, BTC:-0.024, DOGE:-0.024, VET:-0.024, XTZ:-0.024, RUNE:-0.024, XLM:-0.024, ETC:-0.024, FIL:-0.024, ZEN:-0.024, TRX:-0.024, XRP:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> AAVE:0.139, SAND:0.045, SOL:0.036, SXP:0.022, COMP:0.022, DOT:0.021, ETH:0.021, SUSHI:0.018, SKL:0.015, TRB:0.015, BNB:0.012, LTC:0.010, THETA:-0.024, NEO:-0.024, BCH:-0.024, IOTA:-0.024, QTUM:-0.024, ATOM:-0.024, DOGE:-0.024, AXS:-0.024, XTZ:-0.024, BTC:-0.024, RUNE:-0.024, XRP:-0.024, VET:-0.024, ETC:-0.024, XLM:-0.024, ZEN:-0.024, FIL:-0.024, TRX:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> AAVE:0.124, SAND:0.082, SXP:0.028, SOL:0.019, COMP:0.018, TRB:0.018, SKL:0.016, DOT:0.015, BNB:0.014, THETA:0.014, ETH:0.012, NEAR:0.011, CHZ:-0.024, IOTA:-0.024, UNI:-0.024, QTUM:-0.024, ATOM:-0.024, XTZ:-0.024, NEO:-0.024, DOGE:-0.024, RUNE:-0.024, BCH:-0.024, VET:-0.024, BTC:-0.024, ZEN:-0.024, ETC:-0.024, XRP:-0.024, XLM:-0.024, FIL:-0.024, TRX:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> AAVE:0.099, SAND:0.069, ATOM:0.031, SXP:0.030, COMP:0.027, BNB:0.022, SOL:0.018, TRB:0.018, THETA:0.017, IOTA:0.016, ADA:0.013, ETH:0.012, CHZ:-0.024, AVAX:-0.024, QTUM:-0.024, UNI:-0.024, SUSHI:-0.024, LTC:-0.024, NEO:-0.024, RUNE:-0.024, ETC:-0.024, VET:-0.024, FIL:-0.024, BTC:-0.024, DOGE:-0.024, XRP:-0.024, BCH:-0.024, XLM:-0.024, ZEN:-0.024, TRX:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> SAND:0.069, ATOM:0.051, BNB:0.049, IOTA:0.045, AAVE:0.031, COMP:0.026, THETA:0.022, SOL:0.020, ADA:0.017, SXP:0.014, NEAR:0.013, ALGO:0.011, VET:-0.024, ETC:-0.024, ETH:-0.024, GRT:-0.024, FIL:-0.024, CRV:-0.024, LTC:-0.024, NEO:-0.024, SUSHI:-0.024, UNI:-0.024, BCH:-0.024, DOGE:-0.024, XLM:-0.024, BTC:-0.024, ZEN:-0.024, RUNE:-0.024, XRP:-0.024, TRX:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BNB:0.072, SAND:0.060, IOTA:0.060, ATOM:0.056, AAVE:0.024, QTUM:0.019, COMP:0.018, AVAX:0.013, THETA:0.013, ETC:0.012, ADA:0.012, SXP:0.012, LTC:-0.024, DOT:-0.024, TRB:-0.024, BCH:-0.024, LINK:-0.024, ETH:-0.024, NEO:-0.024, SUSHI:-0.024, CRV:-0.024, BTC:-0.024, GRT:-0.024, TRX:-0.024, UNI:-0.024, XLM:-0.024, ZEN:-0.024, DOGE:-0.024, RUNE:-0.024, XRP:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BNB:0.070, ATOM:0.056, IOTA:0.053, ADA:0.041, SAND:0.031, QTUM:0.025, AVAX:0.014, ETC:0.014, SXP:0.013, COMP:0.013, AAVE:0.012, ALGO:0.010, SOL:0.010, XTZ:0.008, NEAR:0.008, FIL:0.008, VET:0.007, BCH:0.006, CHZ:-0.000, NEO:-0.000, CRV:-0.000, AXS:-0.000, BTC:-0.000, TRB:-0.000, SUSHI:-0.000, LINK:-0.000, ETH:-0.000, TRX:-0.000, GRT:-0.000, RUNE:-0.400
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> ADA:0.067, IOTA:0.064, BNB:0.059, AVAX:0.046, ATOM:0.030, QTUM:0.029, SXP:0.015, SOL:0.013, ALGO:0.011, NEAR:0.011, ETC:0.011, AAVE:0.008, SAND:0.008, COMP:0.007, XTZ:0.006, BTC:0.005, DOGE:0.005, LTC:0.005, FIL:-0.000, ETH:-0.000, DOT:-0.000, VET:-0.000, CRV:-0.000, AXS:-0.000, GRT:-0.000, THETA:-0.000, NEO:-0.000, LINK:-0.000, TRX:-0.000, RUNE:-0.400
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> ADA:0.106, AVAX:0.058, QTUM:0.033, ATOM:0.030, BNB:0.025, DOGE:0.023, NEAR:0.019, SAND:0.015, SXP:0.014, XLM:0.013, SOL:0.012, ALGO:0.011, AAVE:0.010, ETC:0.009, IOTA:0.007, COMP:0.006, XTZ:0.006, BTC:0.005, TRB:-0.000, CRV:-0.000, SKL:-0.000, TRX:-0.000, VET:-0.000, FIL:-0.000, NEO:-0.000, LTC:-0.000, THETA:-0.000, UNI:-0.009, ZEN:-0.013, RUNE:-0.378
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> AVAX:0.101, ADA:0.047, DOGE:0.042, ATOM:0.031, SXP:0.026, NEAR:0.021, SAND:0.021, BNB:0.017, SOL:0.016, QTUM:0.016, XLM:0.014, ALGO:0.011, AAVE:0.008, IOTA:0.007, XTZ:0.006, GRT:0.006, ETC:0.005, THETA:0.005, ETH:-0.000, TRB:-0.000, CRV:-0.000, TRX:-0.000, BCH:-0.000, AXS:-0.000, FIL:-0.000, NEO:-0.000, ZEN:-0.018, UNI:-0.020, SUSHI:-0.026, RUNE:-0.336
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> AVAX:0.116, ADA:0.039, DOGE:0.038, ATOM:0.025, NEAR:0.023, SOL:0.020, SXP:0.019, IOTA:0.017, SAND:0.016, ALGO:0.013, QTUM:0.011, SKL:0.010, BNB:0.010, XLM:0.010, AXS:0.009, GRT:0.008, TRX:0.008, BTC:0.008, COMP:-0.000, FIL:-0.000, ETC:-0.000, TRB:-0.000, ETH:-0.000, NEO:-0.000, CHZ:-0.000, RSR:-0.008, ZEN:-0.033, UNI:-0.034, SUSHI:-0.088, RUNE:-0.237
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> AVAX:0.085, DOGE:0.040, IOTA:0.031, FIL:0.028, ALGO:0.027, THETA:0.022, SKL:0.020, AXS:0.017, NEAR:0.015, BTC:0.015, ADA:0.015, SXP:0.014, SOL:0.014, BNB:0.014, ATOM:0.013, TRX:0.011, SAND:0.011, GRT:0.010, XTZ:-0.000, NEO:-0.000, ETC:-0.000, RUNE:-0.000, LTC:-0.000, ETH:-0.000, XLM:-0.000, CRV:-0.000, BCH:-0.000, UNI:-0.033, SUSHI:-0.109, ZEN:-0.257
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> FIL:0.051, IOTA:0.045, BNB:0.043, AVAX:0.041, AXS:0.032, TRX:0.028, SKL:0.026, ALGO:0.024, BTC:0.019, THETA:0.017, NEO:0.014, SOL:0.012, SAND:0.010, DOGE:0.009, QTUM:0.008, SXP:0.008, DOT:0.008, GRT:0.006, ATOM:-0.000, ETC:-0.000, COMP:-0.000, VET:-0.000, BCH:-0.000, LTC:-0.000, AAVE:-0.000, TRB:-0.000, CHZ:-0.000, SUSHI:-0.032, UNI:-0.040, ZEN:-0.328
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> FIL:0.104, AVAX:0.057, BNB:0.044, TRX:0.035, AXS:0.024, SKL:0.021, IOTA:0.020, NEO:0.018, ALGO:0.015, THETA:0.012, RSR:0.007, BTC:0.007, SOL:0.007, VET:0.006, ZEN:0.006, ETC:0.006, SXP:0.005, ADA:0.005, LTC:-0.000, ATOM:-0.000, BCH:-0.000, NEAR:-0.000, SAND:-0.000, DOT:-0.000, GRT:-0.000, CHZ:-0.000, COMP:-0.000, TRB:-0.000, ETH:-0.000, UNI:-0.400
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BNB:0.093, FIL:0.089, AVAX:0.060, QTUM:0.037, NEO:0.024, TRX:0.022, ETC:0.011, IOTA:0.011, ZEN:0.010, SKL:0.009, AXS:0.008, RSR:0.008, SXP:-0.023, RUNE:-0.023, DOGE:-0.023, NEAR:-0.023, ATOM:-0.023, DOT:-0.023, XRP:-0.023, XLM:-0.023, BTC:-0.023, GRT:-0.023, SAND:-0.023, AAVE:-0.023, LINK:-0.023, COMP:-0.023, CRV:-0.023, ETH:-0.023, SUSHI:-0.023, UNI:-0.023
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> BNB:0.076, AVAX:0.074, FIL:0.067, QTUM:0.045, NEO:0.020, RSR:0.020, TRX:0.016, IOTA:0.013, ETC:0.013, TRB:0.012, ADA:0.012, CHZ:0.012, NEAR:-0.023, XLM:-0.023, THETA:-0.023, XTZ:-0.023, XRP:-0.023, ATOM:-0.023, DOGE:-0.023, DOT:-0.023, LINK:-0.023, RUNE:-0.023, SAND:-0.023, BTC:-0.023, AAVE:-0.023, CRV:-0.023, COMP:-0.023, ETH:-0.023, UNI:-0.023, SUSHI:-0.023
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> QTUM:0.070, AVAX:0.068, BNB:0.057, FIL:0.050, IOTA:0.022, RSR:0.022, NEO:0.021, ADA:0.019, TRB:0.016, ETC:0.013, CHZ:0.012, GRT:0.011, XTZ:-0.023, ZEN:-0.023, BCH:-0.023, XRP:-0.023, DOT:-0.023, THETA:-0.023, ATOM:-0.023, LINK:-0.023, BTC:-0.023, SAND:-0.023, RUNE:-0.023, AAVE:-0.023, UNI:-0.023, CRV:-0.023, COMP:-0.023, DOGE:-0.023, ETH:-0.023, SUSHI:-0.023
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> QTUM:0.078, IOTA:0.051, GRT:0.040, AVAX:0.039, BNB:0.036, TRB:0.022, NEO:0.021, FIL:0.020, ADA:0.018, CHZ:0.018, SKL:0.018, RSR:0.017, DOT:-0.024, ZEN:-0.024, XRP:-0.024, AXS:-0.024, ATOM:-0.024, BTC:-0.024, SAND:-0.024, NEAR:-0.024, LINK:-0.024, THETA:-0.024, CRV:-0.024, RUNE:-0.024, UNI:-0.024, COMP:-0.024, ETH:-0.024, AAVE:-0.024, SUSHI:-0.024, DOGE:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> GRT:0.103, IOTA:0.054, QTUM:0.041, SKL:0.033, AVAX:0.028, TRB:0.021, RSR:0.019, VET:0.016, FIL:0.015, ADA:0.015, NEO:0.014, TRX:0.014, DOT:-0.024, ZEN:-0.024, SAND:-0.024, AXS:-0.024, XLM:-0.024, BCH:-0.024, XRP:-0.024, SUSHI:-0.024, LINK:-0.024, THETA:-0.024, CRV:-0.024, NEAR:-0.024, COMP:-0.024, UNI:-0.024, RUNE:-0.024, ETH:-0.024, AAVE:-0.024, DOGE:-0.024
2025-11-03 19:28:21 | INFO     | Backtest.strategies.base | LongShortStrategy | target weights -> GRT:0.177, IOTA:0.052, SKL:0.041, QTUM:0.020, ALGO:0.019, VET:0.016, AVAX:0.013, TRX:0.013, NEO:0.010, ATOM:0.007, BNB:0.007, ETC:0.007, SAND:-0.023, SOL:-0.023, NEAR:-0.023, BTC:-0.023, BCH:-0.023, ZEN:-0.023, SXP:-0.023, XLM:-0.023, SUSHI:-0.023, CRV:-0.023, UNI:-0.023, THETA:-0.023, COMP:-0.023, LINK:-0.023, DOGE:-0.023, RUNE:-0.023, ETH:-0.023, AAVE:-0.023
